GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
reporting/ogham-core,fr.sii.ogham.core.builder.resolution,ResourceResolutionBuilderHelper.PrefixComparator,2,54,1,7,1,12,1,4,0,1
reporting/ogham-core,fr.sii.ogham.core.builder.resolution,StandaloneResourceResolutionBuilder,11,23,0,0,3,6,2,4,2,4
reporting/ogham-core,fr.sii.ogham.core.builder.resolution,AbstractSingleResolutionBuilder,2,107,2,10,1,24,2,10,0,6
reporting/ogham-core,fr.sii.ogham.core.builder.resolution,ResourceResolutionBuilderHelper.ResolverHelper,0,19,0,0,0,7,0,3,0,3
reporting/ogham-core,fr.sii.ogham.core.builder.resolution,ClassPathResolutionBuilder,0,66,0,8,0,11,0,8,0,4
reporting/ogham-core,fr.sii.ogham.email.exception.sendgrid,ContentHandlerException,0,9,0,0,0,4,0,2,0,2
reporting/ogham-core,fr.sii.ogham.core.util.converter,EmailAddressConverter,26,7,4,0,5,2,4,2,2,2
reporting/ogham-core,fr.sii.ogham.core.util.converter,SmsSenderConverter,26,7,4,0,5,2,4,2,2,2
reporting/ogham-core,fr.sii.ogham.sms.message.addressing.translator,AbstractFixedPhoneNumberHandler,0,15,0,0,0,4,0,2,0,2
reporting/ogham-core,fr.sii.ogham.sms.message.addressing.translator,DefaultHandler,0,7,0,0,0,3,0,2,0,2
reporting/ogham-core,fr.sii.ogham.sms.message.addressing.translator,CompositePhoneNumberTranslator,12,49,1,5,1,11,1,5,0,3
reporting/ogham-core,fr.sii.ogham.sms.message.addressing.translator,FixedPhoneNumberTranslator,0,19,0,0,0,5,0,2,0,2
reporting/ogham-core,fr.sii.ogham.sms.message.addressing.translator,AlphanumericCodeNumberFormatHandler,0,19,0,6,0,3,0,5,0,2
reporting/ogham-core,fr.sii.ogham.sms.message.addressing.translator,InternationalNumberFormatHandler,0,19,0,6,0,3,0,5,0,2
reporting/ogham-core,fr.sii.ogham.sms.message.addressing.translator,ShortCodeNumberFormatHandler,0,19,0,6,0,3,0,5,0,2
reporting/ogham-core,fr.sii.ogham.core.sender,MultiImplementationSender.Implementation,0,15,0,0,0,6,0,3,0,3
reporting/ogham-core,fr.sii.ogham.core.sender,AbstractSpecializedSender,0,7,0,0,0,3,0,2,0,2
reporting/ogham-core,fr.sii.ogham.core.sender,MultiImplementationSender,13,117,1,13,5,28,3,14,2,8
reporting/ogham-core,fr.sii.ogham.core.sender,FallbackSender,71,0,2,0,17,0,6,0,5,0
reporting/ogham-core,fr.sii.ogham.core.sender,ContentTranslatorSender,2,85,1,1,1,19,1,5,0,5
reporting/ogham-core,fr.sii.ogham.core.sender,FillerSender,2,65,1,1,1,15,1,5,0,5
reporting/ogham-core,fr.sii.ogham.html.inliner,ImageResource,3,33,0,0,1,11,1,5,1,5
reporting/ogham-core,fr.sii.ogham.html.inliner,ContentWithImages,4,34,0,0,2,12,1,6,1,6
reporting/ogham-core,fr.sii.ogham.html.inliner,EveryImageInliner,0,56,0,2,0,14,0,5,0,4
reporting/ogham-core,fr.sii.ogham.html.inliner,ExternalCss,0,15,0,0,0,6,0,3,0,3
reporting/ogham-core,fr.sii.ogham.html.inliner,ImageInlinerConstants.InlineModes,0,48,0,0,0,8,0,3,0,3
reporting/ogham-core,fr.sii.ogham.email.message.content,ContentWithAttachments,48,36,8,0,11,9,10,4,6,4
reporting/ogham-core,fr.sii.ogham.core,CoreConstants,0,30,0,0,0,3,0,1,0,1
reporting/ogham-core,fr.sii.ogham.core.exception.mimetype,MimeTypeException,4,9,0,0,2,4,1,2,1,2
reporting/ogham-core,fr.sii.ogham.core.exception.mimetype,MimeTypeDetectionException,4,9,0,0,2,4,1,2,1,2
reporting/ogham-core,fr.sii.ogham.core.env,FirstExistingPropertiesResolver,94,94,12,16,17,23,10,13,4,5
reporting/ogham-core,fr.sii.ogham.core.env,JavaPropertiesResolver,58,36,6,0,12,9,6,5,3,5
reporting/ogham-core,fr.sii.ogham.core.exception.convert,ConversionException,4,9,0,0,2,4,1,2,1,2
reporting/ogham-core,fr.sii.ogham.core.resource.path,LookupAwareRelativePathResolver,2,239,3,33,1,43,3,24,0,9
reporting/ogham-core,fr.sii.ogham.core.resource.path,RelativePath,41,44,0,0,5,10,4,4,4,4
reporting/ogham-core,fr.sii.ogham.core.resource.path,ResolvedResourcePath,23,65,0,0,1,12,1,6,1,6
reporting/ogham-core,fr.sii.ogham.core.resource.path,LookupAwareRelativePathResolver.LookupMetadata,0,25,0,2,0,9,0,5,0,4
reporting/ogham-core,fr.sii.ogham.core.resource.path,ResolvedString,3,33,0,0,1,9,1,5,1,5
reporting/ogham-core,fr.sii.ogham.core.resource.path,UnresolvedPath,0,47,0,0,0,9,0,5,0,5
reporting/ogham-core,fr.sii.ogham.core.condition.fluent,MessageConditions,3,36,0,0,1,11,1,11,1,11
reporting/ogham-core,fr.sii.ogham.core.condition.fluent,FluentCondition,4,75,0,4,1,14,1,6,1,4
reporting/ogham-core,fr.sii.ogham.core.condition.fluent,Conditions,0,98,0,0,0,12,0,12,0,12
reporting/ogham-core,fr.sii.ogham.core.mimetype.replace,FirstMatchingMimetypeReplacer,0,30,0,4,0,9,0,4,0,2
reporting/ogham-core,fr.sii.ogham.core.mimetype.replace,PatternMimetypeReplacer,7,30,0,2,2,10,1,4,1,3
reporting/ogham-core,fr.sii.ogham.core.mimetype.replace,ContainsMimetypeReplacer,6,37,0,8,2,10,1,6,1,2
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,MapAttachmentResourceHandler,17,34,1,1,1,11,1,4,0,4
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,MultiContentHandler,8,45,0,2,2,13,0,3,0,2
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,UpdatableUsernamePasswordAuthenticator,34,0,0,0,8,0,2,0,2,0
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,StreamResourceHandler,58,42,1,1,7,13,1,2,0,2
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,MapContentHandler,19,56,2,4,2,15,2,6,0,5
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,PropertiesUsernamePasswordAuthenticator,9,0,0,0,2,0,1,0,1,0
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,UsernamePasswordAuthenticator,0,17,0,0,0,5,0,2,0,2
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,StringContentHandler,18,54,1,1,4,12,1,2,0,2
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,FileResourceHandler,70,34,0,0,8,8,0,2,0,2
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl.javamail,ContentWithAttachmentsHandler,0,34,0,2,0,9,0,3,0,2
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl,JavaMailSender,80,263,3,17,14,64,6,19,3,11
reporting/ogham-email-javamail,fr.sii.ogham.email.sender.impl,PropertiesBridge,65,28,0,0,16,7,16,5,16,5
reporting/ogham-email-javamail,fr.sii.ogham.email.builder.javamail,JavaMailBuilder,39,378,8,34,12,79,12,38,5,24
reporting/ogham-email-javamail,fr.sii.ogham.email.builder.javamail,OverrideJavaMailResolver,56,221,6,46,12,50,6,35,3,12
reporting/ogham-email-javamail,fr.sii.ogham.email.builder.javamail,UsernamePasswordAuthenticatorBuilder,24,106,8,14,5,19,7,9,1,4
reporting/ogham-email-javamail,fr.sii.ogham.email.builder.javamail,DefaultJavaMailConfigurer,0,115,1,5,0,24,1,6,0,4
reporting/ogham-email-sendgrid-common,fr.sii.ogham.email.sendgrid.sender.exception,SendGridException,4,9,0,0,2,4,1,2,1,2
reporting/ogham-email-sendgrid-common,fr.sii.ogham.email.sendgrid.sender.exception,AttachmentReadException,25,0,0,0,10,0,4,0,4,0
reporting/ogham-email-sendgrid-common,fr.sii.ogham.email.sendgrid.builder,AbstractSendGridBuilder,21,139,4,12,6,29,6,12,2,8
reporting/ogham-email-sendgrid-v2,fr.sii.ogham.email.sendgrid.v2.sender.impl.sendgrid.client,DelegateSendGridClient,0,92,0,6,0,18,0,6,0,3
reporting/ogham-email-sendgrid-v2,fr.sii.ogham.email.sendgrid.v2.builder.sendgrid,DefaultSendGridV2Configurer,0,70,1,5,0,15,1,6,0,4
reporting/ogham-email-sendgrid-v2,fr.sii.ogham.email.sendgrid.v2.builder.sendgrid,SendGridV2Builder,10,221,2,22,3,46,3,21,1,11
reporting/ogham-email-sendgrid-v2,fr.sii.ogham.email.sendgrid.v2.sender.impl.sendgrid.handler,MultiContentHandler,0,64,0,10,0,15,0,7,0,2
reporting/ogham-email-sendgrid-v2,fr.sii.ogham.email.sendgrid.v2.sender.impl.sendgrid.handler,StringContentHandler,0,115,1,13,0,27,1,10,0,4
reporting/ogham-email-sendgrid-v2,fr.sii.ogham.email.sendgrid.v2.sender.impl.sendgrid.handler,MapContentHandler,0,112,0,14,0,27,0,12,0,5
reporting/ogham-email-sendgrid-v2,fr.sii.ogham.email.sendgrid.v2.sender.impl,SendGridV2Sender,115,215,12,20,20,55,14,11,2,7
reporting/ogham-email-sendgrid-v4,fr.sii.ogham.email.sendgrid.v4.sender.impl,SendGridV4Sender,144,240,14,18,24,63,15,13,1,10
reporting/ogham-email-sendgrid-v4,fr.sii.ogham.email.sendgrid.v4.builder.sendgrid,SendGridV4Builder,44,239,10,26,10,56,12,24,3,15
reporting/ogham-email-sendgrid-v4,fr.sii.ogham.email.sendgrid.v4.builder.sendgrid,DefaultSendGridV4Configurer,0,63,1,5,0,14,1,6,0,4
reporting/ogham-email-sendgrid-v4,fr.sii.ogham.email.sendgrid.v4.sender.impl.sendgrid.handler,MapContentHandler,0,112,0,14,0,27,0,12,0,5
reporting/ogham-email-sendgrid-v4,fr.sii.ogham.email.sendgrid.v4.sender.impl.sendgrid.handler,StringContentHandler,0,88,0,8,0,24,0,8,0,4
reporting/ogham-email-sendgrid-v4,fr.sii.ogham.email.sendgrid.v4.sender.impl.sendgrid.handler,MultiContentHandler,0,64,0,10,0,15,0,7,0,2
reporting/ogham-email-sendgrid-v4,fr.sii.ogham.email.sendgrid.v4.sender.impl.sendgrid.client,DelegateSendGridClient,9,177,3,17,2,36,3,16,0,9
reporting/ogham-email-sendgrid-v4,fr.sii.ogham.email.sendgrid.v4.sender.impl.sendgrid.client,CustomizableUrlClient,19,34,0,0,8,9,2,2,2,2
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl.cloudhopper,CloudhopperOptions,16,27,0,0,8,10,4,5,4,5
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl.cloudhopper,MapCloudhopperCharsetHandler,0,135,0,8,0,28,0,11,0,7
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.sender.impl,CloudhopperSMPPSender,79,366,6,22,20,85,10,24,4,16
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,DefaultCloudhopperConfigurer,5,244,1,1,2,36,1,4,0,4
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,LoggingBuilder,12,0,0,0,5,0,3,0,3,0
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,CharsetBuilder.CharsetMapping,0,15,0,0,0,6,0,3,0,3
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,SslBuilder,22,0,2,0,7,0,5,0,4,0
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,SessionBuilder,2,337,10,16,0,86,10,28,0,25
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,SessionBuilder.ValueOrProperties,0,19,0,0,0,8,0,5,0,5
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,CloudhopperSessionOptions,4,83,0,0,2,35,1,24,1,24
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,CloudhopperBuilder,188,586,36,48,47,122,32,53,9,34
reporting/ogham-sms-cloudhopper,fr.sii.ogham.sms.builder.cloudhopper,CharsetBuilder,7,107,1,9,2,24,1,9,0,5
reporting/ogham-sms-ovh,fr.sii.ogham.sms.util.http,Response,0,21,0,0,0,8,0,4,0,4
reporting/ogham-sms-ovh,fr.sii.ogham.sms.util.http,HttpStatus,61,654,16,6,6,61,14,7,5,5
reporting/ogham-sms-ovh,fr.sii.ogham.sms.util.http,Parameter,0,15,0,0,0,6,0,3,0,3
reporting/ogham-sms-ovh,fr.sii.ogham.sms.sender.impl.ovh,OvhOptions,23,24,3,1,8,8,6,4,4,4
reporting/ogham-sms-ovh,fr.sii.ogham.sms.sender.impl.ovh,OvhAuthParams,0,21,0,0,0,8,0,4,0,4
reporting/ogham-sms-ovh,fr.sii.ogham.sms.sender.impl.ovh,SmsCoding,37,0,0,0,7,0,3,0,3,0
reporting/ogham-sms-ovh,fr.sii.ogham.sms.util,HttpUtils,33,186,3,13,6,34,4,11,1,6
reporting/ogham-sms-ovh,fr.sii.ogham.sms.sender.impl,OvhSmsSender,30,236,0,10,8,42,2,13,2,8
reporting/ogham-sms-ovh,fr.sii.ogham.sms.builder.ovh,OvhOptionsBuilder,8,169,6,16,2,35,6,15,0,10
reporting/ogham-sms-ovh,fr.sii.ogham.sms.builder.ovh,OvhSmsBuilder,21,253,6,24,6,48,6,23,1,13
reporting/ogham-sms-ovh,fr.sii.ogham.sms.builder.ovh,DefaultOvhSmsConfigurer,0,83,0,0,0,15,0,3,0,3
reporting/ogham-sms-smsglobal,fr.sii.ogham.sms.sender.impl,SmsglobalRestSender,10,0,0,0,4,0,4,0,4,0
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,OghamFreemarkerConfiguration,0,13,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,OghamFreemarkerConfiguration.OghamFreeMarkerNonWebConfiguration,0,9,0,0,0,3,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,OghamFreemarkerProperties,0,13,0,0,0,5,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,OghamFreemarkerConfiguration.OghamFreeMarkerWebConfiguration,0,9,0,0,0,3,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,OghamNoTemplateEngineConfiguration,13,0,0,0,2,0,2,0,2,0
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,NoTemplateEngineConfigurer,7,0,0,0,4,0,4,0,4,0
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,OghamCommonTemplateProperties,0,3,0,0,0,1,0,1,0,1
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,OghamFreemarkerConfiguration.FreeMarkerDefaultOghamConfiguration,0,25,0,0,0,7,0,4,0,4
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,FreemarkerConfigurer,0,303,2,6,0,65,2,10,0,8
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template,ThymeLeafConfigurer,0,316,2,10,0,68,2,12,0,8
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.xml,SpringXMLMessagingBuilder,38,0,0,0,13,0,6,0,6,0
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,AbstractSpringSendGridConfigurer,0,120,1,5,0,31,1,9,0,7
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,SpringMailConfigurer,0,162,1,3,0,40,1,8,0,7
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamJavaMailProperties.BodyProperties,4,6,0,0,2,2,1,2,1,2
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamJavaMailProperties,8,33,0,0,4,11,2,7,2,7
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamEmailProperties,38,46,0,0,16,16,11,8,11,8
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamJavaMailConfiguration,0,9,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamSendGridProperties,12,19,0,0,6,7,3,6,3,6
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamJavaMailProperties.AuthenticationProperties,8,9,0,0,4,3,2,3,2,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamSmsProperties,54,39,0,0,24,11,15,4,15,4
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamCloudhopperConfiguration,0,9,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamOvhSmsConfiguration,0,8,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamSmppProperties,8,23,0,0,4,9,2,7,2,7
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,SpringOvhSmsConfigurer,0,102,1,1,0,21,1,5,0,5
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamCloudhopperProperties.SessionProperties,44,77,0,0,22,22,11,12,11,12
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamOvhSmsProperties.Options,12,15,0,0,6,5,3,4,3,4
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamCloudhopperProperties.ConnectRetryProperties,8,17,0,0,4,5,2,3,2,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamOvhSmsProperties,8,38,0,0,4,14,2,9,2,9
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,SpringCloudhopperConfigurer,0,228,2,2,0,51,2,6,0,6
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamCloudhopperProperties,24,49,0,0,12,17,6,11,6,11
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.env,SpringEnvironmentPropertyResolver,18,28,0,0,3,7,3,5,3,5
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.common,OghamResolutionProperties,8,19,0,0,4,5,2,3,2,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.common,PrefixSuffixProperties,0,17,0,0,0,7,0,5,0,5
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.common,OghamMimetypeProperties,7,6,0,0,3,2,2,1,2,1
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.common,SpringEnvironmentConfigurer,0,25,0,0,0,8,0,4,0,4
reporting/ogham-spring-boot-v1-autoconfigure,fr.sii.ogham.spring.v1.email,SpringSendGridV2Configurer,0,49,0,0,0,13,0,4,0,4
reporting/ogham-spring-boot-v1-autoconfigure,fr.sii.ogham.spring.v1.email,OghamSendGridV2Configuration,0,10,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-v1-autoconfigure,fr.sii.ogham.spring.v1.autoconfigure,OghamSpringBoot1AutoConfiguration,0,35,0,2,0,9,0,5,0,4
reporting/ogham-spring-boot-v1-autoconfigure,fr.sii.ogham.spring.v1.template,OghamThymeleafV2Configuration,0,14,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-v2-autoconfigure,fr.sii.ogham.spring.v2.template,OghamThymeleafV3Configuration,0,14,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-v2-autoconfigure,fr.sii.ogham.spring.v2.autoconfigure,OghamSpringBoot2AutoConfiguration,0,35,0,2,0,9,0,5,0,4
reporting/ogham-spring-boot-v2-autoconfigure,fr.sii.ogham.spring.v2.email,SpringSendGridV4Configurer,0,35,0,0,0,12,0,4,0,4
reporting/ogham-spring-boot-v2-autoconfigure,fr.sii.ogham.spring.v2.email,OghamSendGridV4Configuration,0,10,0,0,0,2,0,2,0,2
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.builder,FreemarkerSmsBuilder,0,10,0,0,0,4,0,2,0,2
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.builder,FreemarkerConfigurationBuilder,10,57,2,2,2,15,3,4,1,4
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.builder,AbstractFreemarkerMultiContentBuilder,0,54,0,2,0,11,0,5,0,4
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.builder,FreemarkerEmailBuilder,0,6,0,0,0,2,0,1,0,1
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.builder,AbstractFreemarkerBuilder,38,253,4,12,10,57,8,22,4,18
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.configurer,DefaultFreemarkerSmsConfigurer,0,171,2,6,0,28,2,7,0,5
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.configurer,DefaultFreemarkerEmailConfigurer,0,182,2,6,0,32,2,7,0,5
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,StringContentTemplateLoader.StringTemplateSource,22,6,0,0,2,3,2,1,2,1
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,ClassPathResolverAdapter.FixClassTemplateLoader,1,18,1,1,0,4,1,2,0,2
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,ClassPathResolverAdapter,3,31,1,3,1,8,1,5,0,4
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,StringResolverAdapter,4,15,1,1,0,4,1,3,0,3
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,FileResolverAdapter,16,32,0,2,2,8,0,5,0,4
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,StringContentTemplateLoader,0,18,0,0,0,5,0,5,0,5
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,FirstSupportingResolverAdapter,46,54,5,5,9,15,6,7,3,5
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,AbstractFreeMarkerTemplateLoaderOptionsAdapter,3,7,0,0,1,3,1,2,1,2
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker,TemplateLoaderOptions,0,3,0,0,0,2,0,1,0,1
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker,FreeMarkerFirstSupportingTemplateLoader.AdaptedSource,41,28,6,0,7,8,7,4,4,4
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker,SkipLocaleForStringContentTemplateLookupStrategy,23,46,1,3,4,12,1,4,0,3
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker,FreeMarkerTemplateDetector,2,85,1,7,1,20,1,8,0,5
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker,FreeMarkerFirstSupportingTemplateLoader,48,57,0,2,6,13,0,6,0,5
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker,FreeMarkerParser,9,74,0,2,2,18,0,5,0,4
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.exception,TemplateResolutionException,18,0,0,0,7,0,3,0,3,0
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.buider,AbstractThymeleafMultiContentBuilder,0,54,0,2,0,11,0,5,0,4
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.buider,AbstractThymeleafBuilder,65,190,7,11,17,46,12,20,6,17
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common,ThymeleafParser,17,60,0,0,4,14,1,4,1,4
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common,SimpleThymeleafContextConverter,0,21,0,2,0,6,0,3,0,2
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common,TemplateResolverOptions,0,3,0,0,0,2,0,1,0,1
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.configure,AbstractDefaultThymeleafEmailConfigurer,0,157,1,3,0,28,1,5,0,4
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.configure,AbstractDefaultThymeleafSmsConfigurer,0,146,1,3,0,23,1,5,0,4
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.adapter,FirstSupportingResolverAdapter,46,54,5,5,9,15,6,7,3,5
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.adapter,ClassPathResolverAdapter,0,24,0,2,0,6,0,4,0,3
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.adapter,AbstractTemplateResolverOptionsAdapter,3,8,0,0,1,4,1,3,1,3
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.adapter,FileResolverAdapter,0,24,0,2,0,6,0,4,0,3
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.adapter,StringResolverAdapter,4,20,1,1,0,6,1,3,0,3
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2,ThymeleafV2TemplateDetector,86,13,10,0,21,5,8,2,3,2
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2,ThymeLeafV2FirstSupportingTemplateResolver,16,60,1,1,2,17,1,5,0,5
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.resolver,FixClassLoaderTemplateResolver,1,16,1,1,0,3,1,2,0,2
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.resolver,StringResourceResolver,11,0,0,0,3,0,3,0,3,0
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.resolver,StringTemplateResolver,8,0,0,0,3,0,1,0,1,0
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.configure,DefaultThymeleafV2EmailConfigurer,4,15,0,4,2,4,1,5,1,3
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.configure,DefaultThymeleafV2SmsConfigurer,0,15,0,4,0,3,0,5,0,3
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.buider,ThymeleafV2SmsBuilder,14,57,1,1,3,13,2,5,1,5
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.buider,ThymeleafV2EngineConfigBuilder,315,0,30,0,97,0,47,0,32,0
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.buider,ThymeleafV2EmailBuilder,14,53,1,1,3,11,2,4,1,4
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.adapter,FixClassPathResolverAdapter,1,23,1,1,0,6,1,3,0,3
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3,ThymeleafV3TemplateDetector,7,108,0,12,2,27,0,13,0,7
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3,ThymeLeafV3FirstSupportingTemplateResolver,40,59,3,3,5,16,3,5,0,5
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.buider,ThymeleafV3SmsBuilder,6,24,0,0,1,6,1,4,1,4
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.buider,ThymeleafV3EmailBuilder,6,20,0,0,1,4,1,3,1,3
